policy_id,customer_id,policy_type,insurance_company,branch,start_date,end_date,policy_duration_years,premium_amount,coverage_amount,vehicle_brand,vehicle_model,vehicle_year,vehicle_value,claim_history,status,payment_type,created_date
faac70e1-8f27-4a0f-94a9-7922daeec014,2deaeea1-8f53-46d7-bf37-ea867a0749c7,Comprehensive,SecureDrive Insurance,Bangalore Tech Park,2024-11-24,2025-11-24,1,21700,530000,Mahindra,XUV700,2019,510000,0,Expired,Upfront,2024-11-24
f1abcf57-55d0-467e-9fdb-1698aa7244ac,ca1c7ce2-1deb-4f18-9f41-a93a74b054d0,Third Party,SecureDrive Insurance,Delhi NCR,2022-06-25,2023-06-25,1,1700,70000,Maruti Suzuki,Swift,2023,430000,2,Active,Upfront,2022-06-25
6b39893d-c9f9-4007-b436-b6904130b829,15f10af2-33a4-4fc4-8d6c-d46d3e2083e9,Comprehensive,SecureDrive Insurance,Lucknow City Center,2023-11-22,2024-11-21,1,28000,520000,Toyota,Innova,2018,570000,2,Cancelled,Upfront,2023-11-22
b5cde27c-23c1-45f9-a70b-f603933f1b98,46fc7f8f-a778-4420-8119-949ecc4682b8,Comprehensive,SecureDrive Insurance,Chennai Marina,2023-12-13,2026-12-12,3,18900,440000,Maruti Suzuki,Swift,2023,430000,2,Expired,Upfront,2023-12-13
c4472e1c-a544-46ed-8c21-a8a124cb3a75,f4f88aec-ca59-494b-b70d-6b8f41022fc3,Zero Depreciation,SecureDrive Insurance,Kolkata Central,2023-12-03,2024-12-02,1,16200,280000,Maruti Suzuki,Ertiga,2017,250000,0,Active,Upfront,2023-12-03
cd41674e-32af-4481-9308-79f32f60a7a3,77938505-3a26-491b-b896-30c2cfa6d8d8,Zero Depreciation,SecureDrive Insurance,Delhi NCR,2024-10-17,2025-10-17,1,26100,330000,Honda,City,2017,300000,2,Cancelled,Upfront,2024-10-17
8c7a3c35-7ab5-4acd-9b16-09bfe948f872,bdc822f2-16f6-41e5-bf8a-4278939283f9,Comprehensive,SecureDrive Insurance,Delhi NCR,2024-02-17,2025-02-16,1,11200,180000,Toyota,Urban Cruiser,2015,180000,0,Active,Upfront,2024-02-17
9e4f6259-a56c-4ea7-81f8-c098d47d9bda,ffbf4712-88ad-4a6c-80de-fcd1fdfee380,Comprehensive,SecureDrive Insurance,Jaipur Business Park,2024-01-18,2027-01-17,3,17800,530000,Hyundai,i20,2023,520000,0,Active,Upfront,2024-01-18
8c8a2184-f411-4eca-a60e-6a603f6810aa,f03dcdad-47db-4bd2-999d-18169e8f3f5b,Comprehensive,SecureDrive Insurance,Hyderabad Hitech,2022-09-28,2023-09-28,1,20600,310000,Mahindra,Scorpio,2016,290000,2,Cancelled,Upfront,2022-09-28
0d100bea-7634-4072-914f-8fadd3ed59a9,0719feb2-df50-4abd-aec9-e65ac11624a1,Zero Depreciation,SecureDrive Insurance,Delhi NCR,2024-09-27,2025-09-27,1,17200,210000,Tata Motors,Nexon,2016,180000,0,Expired,Upfront,2024-09-27
f676d453-9c2d-49cb-8358-174850f63726,71cb7c48-865e-4453-91f6-1fbebc98fe42,Comprehensive,SecureDrive Insurance,Bangalore Tech Park,2023-09-23,2024-09-22,1,12600,280000,Tata Motors,Punch,2021,310000,2,Active,Upfront,2023-09-23
bd12a120-fdd4-49f0-9d75-7bca5cb961d4,c0a0fd09-7b45-4671-bf58-2a21059da961,Third Party,SecureDrive Insurance,Lucknow City Center,2025-05-22,2026-05-22,1,1600,70000,Hyundai,Venue,2022,470000,3,Expired,Upfront,2025-05-22
92d2be92-9072-45fb-9358-a01f07a1e3b9,feaa304c-3dd5-4186-862a-8fe8afe109a5,Comprehensive,SecureDrive Insurance,Ahmedabad Corporate,2023-09-07,2026-09-06,3,12600,280000,Maruti Suzuki,Alto,2022,260000,0,Expired,Upfront,2023-09-07
8244ddb7-3940-4a12-bec7-57aa74435e36,3da1aa6d-a26b-4c12-b8fd-9bd7a43089ed,Comprehensive,SecureDrive Insurance,Delhi NCR,2022-09-18,2023-09-18,1,25800,490000,Mahindra,XUV700,2018,470000,1,Cancelled,Upfront,2022-09-18
0b0de45b-3258-481e-a44a-8368cd3ea08e,1072928c-557e-4884-b642-6eb2fa7bbff1,Zero Depreciation,SecureDrive Insurance,Delhi NCR,2025-05-31,2026-05-31,1,25500,510000,Kia,Sonet,2023,490000,1,Active,Upfront,2025-05-31
0fc673d0-7024-4f9a-8ed8-781e9445f9a9,463099d9-6795-4425-978f-cae1ea243593,Comprehensive,SecureDrive Insurance,Chennai Marina,2024-04-27,2025-04-27,1,17500,340000,Maruti Suzuki,Ertiga,2019,350000,3,Active,Upfront,2024-04-27
68523d07-a9a3-4772-85ee-e641eee4c108,073594ec-60c7-48a1-94e8-1e8189e0eb1c,Comprehensive,SecureDrive Insurance,Mumbai Central,2024-07-06,2027-07-06,3,20600,520000,Maruti Suzuki,Swift,2024,490000,0,Expired,Upfront,2024-07-06
7e9d316a-7bf9-4d67-a3a1-a0cccc957c7a,523d078b-829c-40fc-8ad5-ebb788f41d5b,Comprehensive,SecureDrive Insurance,Chennai Marina,2024-11-13,2025-11-13,1,15900,300000,Hyundai,i20,2020,300000,3,Cancelled,Upfront,2024-11-13
799044a6-0394-4c68-960e-d3d48779ba37,a1321f91-c9df-4d97-a762-510c56621dad,Comprehensive,SecureDrive Insurance,Pune IT Park,2025-05-19,2026-05-19,1,33500,780000,Mahindra,XUV700,2021,770000,1,Active,Upfront,2025-05-19
c263bec0-9241-4b96-8123-aba455b70b77,b2c29b28-35ac-48ef-8f82-5ad77fc508b1,Third Party,SecureDrive Insurance,Mumbai Central,2023-10-26,2024-10-25,1,2100,100000,Toyota,Innova,2021,960000,0,Active,Upfront,2023-10-26
b9765a4a-2de9-40d1-8890-a4b7d0f78d7a,fe5c47bf-3882-4546-b1ce-6e8aada12264,Comprehensive,SecureDrive Insurance,Bangalore Tech Park,2023-09-25,2024-09-24,1,13200,250000,Maruti Suzuki,Ertiga,2017,240000,0,Active,Upfront,2023-09-25
19705f3e-b3f9-4e52-87f1-1ff118aa42d8,424ce3cb-4e3d-408d-ac09-081140361ce4,Comprehensive,SecureDrive Insurance,Mumbai Central,2023-12-28,2026-12-27,3,24100,520000,Maruti Suzuki,Baleno,2024,580000,2,Cancelled,Upfront,2023-12-28
e9d3ddc4-744a-48ad-b75a-d0de3e753b6a,bd9943b6-707a-49a7-b1d0-9afb96bebcef,Comprehensive,SecureDrive Insurance,Hyderabad Hitech,2023-10-07,2026-10-06,3,27100,520000,Hyundai,Verna,2022,570000,2,Active,Upfront,2023-10-07
618fa7fe-f548-4aa5-9d96-4cb2d39c6c27,f60eefed-12d0-466a-bebe-dd516f8e2675,Comprehensive,SecureDrive Insurance,Kolkata Central,2024-07-31,2027-07-31,3,20100,590000,Hyundai,Creta,2022,640000,0,Active,Upfront,2024-07-31
83a60b97-fb0b-4dcf-a1db-ee8252a9f3dd,9bb2a782-3bbb-4a26-aba3-750020883799,Third Party,SecureDrive Insurance,Delhi NCR,2024-11-26,2025-11-26,1,600,20000,Maruti Suzuki,Ertiga,2016,210000,2,Cancelled,Upfront,2024-11-26
789b959f-af65-4abb-b971-bdfce5148e4d,64858e27-587c-4c7a-9472-9e3f8a94bc2c,Third Party,SecureDrive Insurance,Hyderabad Hitech,2022-11-03,2023-11-03,1,1800,80000,Honda,City,2020,470000,0,Active,Upfront,2022-11-03
99935960-7a2b-4946-b5fd-41db11961b7e,d9ed17fb-a5c7-4fb0-b7fb-95b6b0286931,Comprehensive,SecureDrive Insurance,Chennai Marina,2022-07-01,2025-06-30,3,46400,940000,Hyundai,Alcazar,2023,860000,3,Cancelled,Upfront,2022-07-01
d6fcfac8-6fa4-45ec-8459-0a47649c753d,e879fdfc-36e0-42af-a966-707f46fcc569,Comprehensive,SecureDrive Insurance,Lucknow City Center,2022-11-28,2023-11-28,1,31200,620000,Volkswagen,Tiguan,2015,590000,0,Expired,Upfront,2022-11-28
5912e239-af81-4fd4-89dd-2a4e3b5b5353,06c7240f-6f88-4081-a9ef-9b93513530c0,Third Party,SecureDrive Insurance,Kolkata Central,2025-01-24,2026-01-24,1,2900,110000,Volkswagen,Tiguan,2017,790000,1,Cancelled,Upfront,2025-01-24
8c550d27-5864-4e4f-93ed-7c1d93811b27,b6d8d6a1-c5f3-4742-8646-980abc51f747,Comprehensive,SecureDrive Insurance,Lucknow City Center,2024-09-27,2025-09-27,1,7200,90000,Maruti Suzuki,WagonR,2015,100000,2,Active,Upfront,2024-09-27
ddaab840-1859-4ebc-9ac3-70889c5f4d3b,30237114-bc82-4074-a340-9811c60d03d6,Comprehensive,SecureDrive Insurance,Ahmedabad Corporate,2023-03-09,2026-03-08,3,21200,560000,Maruti Suzuki,Ertiga,2023,620000,0,Cancelled,Upfront,2023-03-09
7ba0e7de-eac2-4523-b0b1-6b28b8678483,572c3917-4ce8-4baf-9061-2e99e316acd5,Comprehensive,SecureDrive Insurance,Mumbai Central,2024-01-24,2025-01-23,1,15200,270000,Hyundai,Creta,2016,250000,3,Cancelled,Upfront,2024-01-24
1a37f2b5-911f-42ac-9db7-4f21e1665671,f3c46083-2c47-4fbb-8663-830f6326f031,Zero Depreciation,SecureDrive Insurance,Delhi NCR,2024-09-17,2025-09-17,1,12600,160000,Maruti Suzuki,Baleno,2015,140000,1,Cancelled,Upfront,2024-09-17
b8926b2e-dff1-4abb-8efa-de144e98e5d2,351e9b81-156e-4638-9f7c-7393a4272b31,Third Party,SecureDrive Insurance,Lucknow City Center,2024-03-06,2025-03-06,1,1100,60000,Tata Motors,Punch,2022,350000,1,Active,Upfront,2024-03-06
3a22e892-43d4-4336-8931-db2dc86e2a88,c40583b5-d918-48d6-bfda-6d937023568f,Comprehensive,SecureDrive Insurance,Hyderabad Hitech,2024-09-14,2027-09-14,3,36700,760000,Maruti Suzuki,Ertiga,2024,730000,2,Expired,Upfront,2024-09-14
5ca49478-7132-438f-a20b-0669113b509a,251bb087-6a16-4112-ab71-9f8a180a6931,Third Party,SecureDrive Insurance,Ahmedabad Corporate,2024-11-30,2025-11-30,1,1000,40000,Maruti Suzuki,Swift,2021,310000,3,Active,Upfront,2024-11-30
b01d0fb5-5dbb-4f25-a56f-e0272e8d9ffe,c06be658-75be-4e58-9c15-bcf0a498a5fc,Comprehensive,SecureDrive Insurance,Kolkata Central,2023-10-07,2024-10-06,1,15600,230000,Hyundai,i20,2018,220000,3,Expired,Upfront,2023-10-07
505c4e3e-1e18-47f7-9f05-8c5de55a497c,88440701-03e4-4c92-9b43-5996578e91eb,Comprehensive,SecureDrive Insurance,Hyderabad Hitech,2024-08-08,2025-08-08,1,14300,290000,Honda,Amaze,2019,270000,2,Expired,Upfront,2024-08-08
4d16a38d-6326-4872-9d34-c36c3a3aaca0,8fd74ca3-bfef-496b-be86-764975cc096b,Third Party,SecureDrive Insurance,Delhi NCR,2024-01-23,2025-01-22,1,1500,50000,Tata Motors,Punch,2022,360000,3,Cancelled,Upfront,2024-01-23
f6fdffd7-bc5a-4ee8-b0de-34eac122aad7,21c3c1bb-f308-4677-adc8-c5a3615acaa1,Comprehensive,SecureDrive Insurance,Bangalore Tech Park,2024-11-27,2025-11-27,1,5800,100000,Maruti Suzuki,WagonR,2015,100000,1,Active,Upfront,2024-11-27
57948e6f-6c0b-4bda-b445-f864d11dffd8,46fc7f8f-a778-4420-8119-949ecc4682b8,Zero Depreciation,SecureDrive Insurance,Chennai Marina,2024-07-20,2025-07-20,1,18200,250000,Maruti Suzuki,Swift,2019,220000,3,Cancelled,Upfront,2024-07-20
29534a4b-2ada-4707-b1f5-3e8a8b798929,6d8c5d78-e840-44c4-8505-32beb914fc61,Zero Depreciation,SecureDrive Insurance,Lucknow City Center,2025-06-09,2026-06-09,1,11200,140000,Maruti Suzuki,Swift,2016,140000,3,Active,Upfront,2025-06-09
1a33a78d-41e0-4a9b-bbf0-1e81c7d09e92,6300eb15-d8c2-4ef1-a609-d995ba999f68,Comprehensive,SecureDrive Insurance,Pune IT Park,2023-09-24,2024-09-23,1,6600,140000,Maruti Suzuki,Alto,2018,130000,0,Active,Upfront,2023-09-24
983991a3-41fb-4f1a-b2c1-373f9e11c7f6,7d56db33-1fa8-4310-80de-9eec0e0dd57e,Comprehensive,SecureDrive Insurance,Jaipur Business Park,2024-04-06,2025-04-06,1,7600,100000,Maruti Suzuki,Swift,2015,110000,3,Active,Upfront,2024-04-06
e9740648-dd47-461d-b3ea-4bb5fb45adc2,812d1702-c651-4225-9050-05705da7eadb,Comprehensive,SecureDrive Insurance,Mumbai Central,2022-10-29,2023-10-29,1,8900,160000,Tata Motors,Punch,2017,160000,0,Cancelled,Upfront,2022-10-29
da85fd52-134f-4023-9b3c-bc892e76f3fe,7933bf02-5f6a-4106-ac0d-dbbdc1de5255,Third Party,SecureDrive Insurance,Ahmedabad Corporate,2023-12-14,2024-12-13,1,1600,50000,Mahindra,Thar,2016,280000,1,Active,Upfront,2023-12-14
dd66a926-7f28-45b4-b5dc-3add0ebcf54c,9a7cdaf4-9270-463d-947a-b8c645f806fb,Comprehensive,SecureDrive Insurance,Delhi NCR,2023-10-19,2024-10-18,1,48900,1170000,Skoda,Superb,2019,1270000,0,Expired,Upfront,2023-10-19
a33c71ae-9407-4765-a4ba-2e6e19e12fed,6a9cac99-4e79-42b6-9f13-9307c4995a8d,Third Party,SecureDrive Insurance,Jaipur Business Park,2024-07-30,2025-07-30,1,1800,60000,Hyundai,i20,2022,420000,3,Expired,Upfront,2024-07-30
dcd220a1-31ec-4669-a478-f546b032d686,77938505-3a26-491b-b896-30c2cfa6d8d8,Third Party,SecureDrive Insurance,Delhi NCR,2023-10-31,2024-10-30,1,500,20000,Toyota,Glanza,2016,160000,1,Expired,Upfront,2023-10-31
3b1ddb56-efd2-4cc7-b3e6-7c6aaec7afd4,e4c0f53a-a1a0-455a-9ef9-ac0af1a1e613,Comprehensive,SecureDrive Insurance,Delhi NCR,2024-01-14,2027-01-13,3,47300,1050000,Tata Motors,Harrier,2023,1090000,2,Active,Upfront,2024-01-14
c5609a65-5d91-4561-b711-5ed5b3f90c98,b96df31f-ef50-4915-8e71-598c8ff9de4b,Comprehensive,SecureDrive Insurance,Bangalore Tech Park,2022-11-11,2025-11-10,3,22900,480000,Maruti Suzuki,Baleno,2022,440000,2,Expired,Upfront,2022-11-11
94a0085d-cb25-4d84-aa8f-3b4fabb6b574,1393ae96-2fe3-4168-9b1d-15cf897594ae,Comprehensive,SecureDrive Insurance,Lucknow City Center,2025-04-09,2028-04-08,3,25400,600000,Honda,Amaze,2024,580000,2,Expired,Upfront,2025-04-09
5375c776-16ee-40ee-9040-b929ed65a30b,8fcc6573-4f8b-455e-a856-2ce3515608de,Comprehensive,SecureDrive Insurance,Kolkata Central,2023-12-24,2026-12-23,3,37100,790000,Hyundai,Creta,2023,830000,0,Cancelled,Upfront,2023-12-24
671cd9f7-7f32-4b8d-82ad-a1d2eb3cb77f,dd1fa3ca-9d4b-4188-bb1b-48d99ee1f9a4,Third Party,SecureDrive Insurance,Bangalore Tech Park,2023-02-04,2024-02-04,1,1900,90000,Maruti Suzuki,Ertiga,2021,450000,2,Cancelled,Upfront,2023-02-04
8b45ae95-c42a-4900-809e-869160aee697,5beea862-bfc7-4765-bbf4-28570446ade0,Comprehensive,SecureDrive Insurance,Mumbai Central,2022-11-25,2025-11-24,3,124100,2590000,Toyota,Fortuner,2023,2450000,2,Expired,Upfront,2022-11-25
ae521e6f-1ad3-4ebd-8571-cbf6aaddb323,ae920e74-4d3e-4930-aa82-a937e6d7e587,Comprehensive,SecureDrive Insurance,Mumbai Central,2022-08-14,2023-08-14,1,14600,250000,Hyundai,Alcazar,2015,240000,2,Cancelled,Upfront,2022-08-14
a07f6a47-beca-4039-8571-00f144fe8366,f20cdec7-ab6a-49c5-92ec-409be5b80f07,Comprehensive,SecureDrive Insurance,Kolkata Central,2025-01-10,2026-01-10,1,7800,140000,Maruti Suzuki,Swift,2017,160000,3,Cancelled,Upfront,2025-01-10
02713449-9dea-40bb-9eea-4eb83e3b01ff,20c7a998-d28b-4447-80a8-c8d2bbc7a09b,Comprehensive,SecureDrive Insurance,Chennai Marina,2025-04-26,2026-04-26,1,10800,250000,Maruti Suzuki,WagonR,2021,250000,1,Expired,Upfront,2025-04-26
8d6d3799-05ff-433f-9e31-5f52134a57ac,cd02bc77-dcfd-4f69-8a05-26e28e5905d2,Comprehensive,SecureDrive Insurance,Mumbai Central,2023-01-28,2026-01-27,3,19200,480000,Maruti Suzuki,Baleno,2022,450000,1,Cancelled,Upfront,2023-01-28
22a96b3a-b373-471b-9926-6fcea70d3350,af23e328-a52e-4e95-b309-9becd3fb9ae7,Third Party,SecureDrive Insurance,Kolkata Central,2022-10-01,2027-09-30,5,1400,90000,Maruti Suzuki,Swift,2024,510000,0,Cancelled,Upfront,2022-10-01
4232e310-339c-45ca-b135-58c1ceb36550,acc74f6e-55c5-4292-a63a-467facd42a09,Zero Depreciation,SecureDrive Insurance,Lucknow City Center,2022-08-11,2023-08-11,1,25800,290000,Tata Motors,Nexon,2018,270000,2,Cancelled,Upfront,2022-08-11
73ddb000-d3f2-4537-b35d-5732100ee831,b3c98d91-a329-4c90-8545-f2701ec0f5ce,Comprehensive,SecureDrive Insurance,Kolkata Central,2024-06-02,2025-06-02,1,17300,310000,Maruti Suzuki,Baleno,2020,320000,3,Expired,Upfront,2024-06-02
868c75a0-ec59-4ac3-8daf-3f695380ba13,70d19d2d-b014-4932-8982-538de72e6bdb,Zero Depreciation,SecureDrive Insurance,Chennai Marina,2023-06-21,2024-06-20,1,22800,320000,Hyundai,Creta,2017,310000,0,Expired,Upfront,2023-06-21
a2fcd759-d291-40b8-8c57-2a7134611265,253f90fc-3ca1-402b-91f9-03cd54c986a5,Comprehensive,SecureDrive Insurance,Mumbai Central,2023-03-14,2026-03-13,3,40200,1000000,Mahindra,XUV700,2023,980000,0,Expired,Upfront,2023-03-14
e6b0e57c-150d-4f6d-bad2-7f31bf4ab563,6739a2a0-6138-421c-88c1-fd4162acaaf2,Zero Depreciation,SecureDrive Insurance,Delhi NCR,2023-11-05,2024-11-04,1,24900,500000,Maruti Suzuki,Ertiga,2021,490000,0,Expired,Upfront,2023-11-05
407c5528-c70b-40a1-863b-e2b6775d0d4a,e4764b93-6688-46c2-9500-10f15cfd6f51,Comprehensive,SecureDrive Insurance,Kolkata Central,2023-09-08,2026-09-07,3,23800,560000,Hyundai,i20,2024,590000,2,Active,Upfront,2023-09-08
d69388e6-a68e-4ddb-a49c-9e96b6618cfc,64cefd9c-f136-44c7-9448-55d00d5b23d7,Comprehensive,SecureDrive Insurance,Hyderabad Hitech,2022-08-02,2025-08-01,3,14800,310000,Maruti Suzuki,Alto,2023,290000,3,Expired,Upfront,2022-08-02
6f742b46-0958-4394-be21-bf99a21fc9b7,3b36487d-ab19-4a7e-95f9-1aa2ef6ccfe3,Comprehensive,SecureDrive Insurance,Delhi NCR,2024-04-18,2025-04-18,1,7100,130000,Maruti Suzuki,WagonR,2016,120000,1,Active,Upfront,2024-04-18
f9d62216-8cb8-4dee-a297-114eca91d26b,0bd12ff6-0688-495e-87b8-30bc2a61145b,Comprehensive,SecureDrive Insurance,Lucknow City Center,2023-09-30,2024-09-29,1,18600,380000,Tata Motors,Nexon,2020,350000,1,Cancelled,Upfront,2023-09-30
bcde2afa-fac3-4c71-894e-13cddc1daccd,bc9e4528-716e-4a88-a3a8-5173bcf5b4fe,Third Party,SecureDrive Insurance,Chennai Marina,2025-05-16,2026-05-16,1,1100,50000,Hyundai,i20,2022,440000,2,Cancelled,Upfront,2025-05-16
dd93c92e-2d33-4e68-8d71-97a62894afdc,caa8948e-244e-48cd-94ce-d1664fe44201,Comprehensive,SecureDrive Insurance,Kolkata Central,2024-04-02,2027-04-02,3,29900,640000,Mahindra,XUV300,2023,660000,2,Expired,Upfront,2024-04-02
dc35830b-456e-4c84-a364-2325b5e892f3,b37c10c5-9cb7-42b8-84b0-b0ffc04e4d38,Comprehensive,SecureDrive Insurance,Kolkata Central,2024-11-28,2025-11-28,1,7500,140000,Maruti Suzuki,Swift,2016,140000,1,Active,Upfront,2024-11-28
be7ff32a-534d-4afa-8b72-4bffee07675d,737a3bf6-9393-480c-ad9d-22f135075fbe,Third Party,SecureDrive Insurance,Hyderabad Hitech,2023-06-13,2024-06-12,1,1300,40000,Kia,Seltos,2017,290000,3,Expired,Upfront,2023-06-13
163101f7-18bc-43d2-91cd-b2b1721fd93f,04b32e8b-d3fc-4063-9690-31c73c8914c0,Comprehensive,SecureDrive Insurance,Mumbai Central,2024-05-03,2025-05-03,1,22400,350000,Tata Motors,Harrier,2016,340000,2,Active,Upfront,2024-05-03
e7fd8365-9076-4672-850a-e4803977bc00,c06326ac-c760-46fc-a323-2f17f43732a5,Comprehensive,SecureDrive Insurance,Lucknow City Center,2024-07-17,2025-07-17,1,14600,260000,Maruti Suzuki,WagonR,2021,270000,3,Active,Upfront,2024-07-17
f02a8564-9c6d-4dd8-8784-307b0fddfdc4,5816a23d-d5b5-458c-b0f4-1e49a30b7b0b,Comprehensive,SecureDrive Insurance,Bangalore Tech Park,2023-02-16,2024-02-16,1,8800,180000,Kia,Sonet,2017,190000,1,Expired,Upfront,2023-02-16
80cb9eb9-c75f-440b-bd61-2509eda30f76,d8e9415a-0097-4767-96c3-cda29b0301a4,Third Party,SecureDrive Insurance,Kolkata Central,2024-04-12,2025-04-12,1,500,20000,Hyundai,i20,2016,160000,2,Active,Upfront,2024-04-12
b1c71a75-7586-4a26-a05f-791baa86369f,ef153b05-cac8-4ce8-a482-7d25b1b63031,Third Party,SecureDrive Insurance,Ahmedabad Corporate,2023-09-24,2024-09-23,1,3800,120000,Kia,Carnival,2017,700000,3,Cancelled,Upfront,2023-09-24
b7eae4d5-5893-4e41-960b-c029728fa85b,2f2ba5a3-44f8-4d5f-a5a0-9adfd616387e,Comprehensive,SecureDrive Insurance,Mumbai Central,2025-05-23,2028-05-22,3,19400,490000,Maruti Suzuki,Swift,2024,490000,2,Expired,Upfront,2025-05-23
92efe03d-ad80-4d58-8022-29210d6f5ad7,a804d50a-fcf5-4186-8025-c83e19525ae2,Comprehensive,SecureDrive Insurance,Chennai Marina,2023-10-02,2024-10-01,1,12600,240000,Honda,WR-V,2017,240000,2,Cancelled,Upfront,2023-10-02
6580559d-a6b0-41e7-b10d-ae619fd7e153,8b479690-9389-4273-bdc2-0d8788e6e14a,Third Party,SecureDrive Insurance,Delhi NCR,2024-02-22,2025-02-21,1,700,20000,Honda,Amaze,2016,160000,3,Expired,Upfront,2024-02-22
cb839d02-9a1e-448e-b570-5494051c8e66,265fc321-02c2-4047-82a5-abe4956dfdfa,Comprehensive,SecureDrive Insurance,Pune IT Park,2023-03-06,2026-03-05,3,25500,630000,Maruti Suzuki,Ertiga,2023,670000,0,Cancelled,Upfront,2023-03-06
a3740096-2cc1-43d7-9e66-2ed729f65c35,3f54f19e-60ae-42c9-afe9-590d86b9cbbc,Comprehensive,SecureDrive Insurance,Ahmedabad Corporate,2024-01-09,2025-01-08,1,16500,320000,Tata Motors,Nexon,2020,350000,0,Active,Upfront,2024-01-09
17c12a3a-fe7d-4fa0-bc1a-5ddafbbeaf4d,cc67076d-4c91-4e12-bdc9-6238fc12d339,Comprehensive,SecureDrive Insurance,Jaipur Business Park,2024-10-29,2027-10-29,3,24400,580000,Maruti Suzuki,Ertiga,2022,570000,1,Active,Upfront,2024-10-29
64601e3d-b824-4daa-9c8d-a8594561b8b3,acf2e5df-e8f6-42f1-9e30-5626b9d526ca,Comprehensive,SecureDrive Insurance,Ahmedabad Corporate,2024-12-24,2025-12-24,1,9000,150000,Maruti Suzuki,Baleno,2016,160000,1,Active,Upfront,2024-12-24
0c4a1eea-c7a1-4a9e-acde-f606d843ac12,3c3b1f04-1308-4adc-a451-a68628a0564a,Comprehensive,SecureDrive Insurance,Delhi NCR,2023-08-16,2024-08-15,1,10700,150000,Maruti Suzuki,Baleno,2016,170000,3,Cancelled,Upfront,2023-08-16
b7a66443-df8e-48b8-ae9c-921a4412bdf4,533e398e-65df-428d-bbe3-bf9fc15299b1,Comprehensive,SecureDrive Insurance,Chennai Marina,2025-01-18,2026-01-18,1,21500,340000,Kia,Carens,2018,320000,3,Cancelled,Upfront,2025-01-18
4a3b099c-e1dc-4a22-9d3d-fe952ef64b41,6cd2eb3f-efb4-410f-be16-b619a4230d09,Third Party,SecureDrive Insurance,Hyderabad Hitech,2024-05-05,2025-05-05,1,2100,60000,Tata Motors,Safari,2016,360000,1,Expired,Upfront,2024-05-05
0c6ca7b5-41c2-4795-9eae-01d5011f6171,f8c03ef0-2953-417d-893c-318176c386b7,Comprehensive,SecureDrive Insurance,Kolkata Central,2023-03-10,2024-03-09,1,13400,270000,Hyundai,Verna,2018,290000,0,Expired,Upfront,2023-03-10
af6ba456-27da-43a6-b85b-93cd7316b9b4,77938505-3a26-491b-b896-30c2cfa6d8d8,Comprehensive,SecureDrive Insurance,Delhi NCR,2024-02-10,2025-02-09,1,35500,720000,Kia,Carnival,2017,700000,0,Expired,Upfront,2024-02-10
8326af7f-b05c-494d-aa63-ba2a5c32ae7f,b15a459e-419a-4d25-910a-b667ff2a6b07,Comprehensive,SecureDrive Insurance,Lucknow City Center,2025-02-15,2026-02-15,1,24400,490000,Toyota,Camry,2016,480000,1,Active,Upfront,2025-02-15
268dc48c-46c2-416b-b2aa-3398f505a36e,fc54f395-ed68-46e3-876b-a9fceee3d57b,Comprehensive,SecureDrive Insurance,Mumbai Central,2024-08-30,2025-08-30,1,15300,340000,Kia,Carens,2019,370000,2,Expired,Upfront,2024-08-30
189623f4-817a-4613-9758-9b4bf5d4780a,e50c27a0-f315-47eb-881c-d2a26f1b3c9c,Comprehensive,SecureDrive Insurance,Lucknow City Center,2022-08-26,2025-08-25,3,33100,800000,Honda,Elevate,2023,800000,2,Cancelled,Upfront,2022-08-26
6f7d700b-d049-455d-9575-175d6b28521b,eadeecd3-97dd-42b7-a048-373c1179efb7,Comprehensive,SecureDrive Insurance,Delhi NCR,2025-01-07,2028-01-07,3,23500,670000,Toyota,Urban Cruiser,2023,660000,0,Cancelled,Upfront,2025-01-07
ee2aef11-b037-4116-9e26-a3e93209f579,b3ee8ae1-3e6d-4426-8a39-86ae5216b2b4,Zero Depreciation,SecureDrive Insurance,Pune IT Park,2024-07-13,2025-07-13,1,17900,260000,Mahindra,XUV300,2016,220000,1,Active,Upfront,2024-07-13
05ff465c-a15d-4876-84e1-94c12381dfd4,f61d63ca-29d2-4e82-817e-3bffc11acc50,Comprehensive,SecureDrive Insurance,Ahmedabad Corporate,2025-03-04,2026-03-04,1,13600,250000,Hyundai,Verna,2017,250000,3,Cancelled,Upfront,2025-03-04
d4a187e0-1263-4774-9655-f1e10a44e95d,6d250166-3790-49e1-9a21-fcf2ba61d3b8,Comprehensive,SecureDrive Insurance,Mumbai Central,2024-01-06,2027-01-05,3,50600,880000,Tata Motors,Harrier,2022,960000,2,Expired,Upfront,2024-01-06
d20de463-e4c9-4049-8562-be106a64a474,2afcb447-ec48-4496-b27d-f2ddf2e96285,Comprehensive,SecureDrive Insurance,Bangalore Tech Park,2023-02-13,2024-02-13,1,17700,370000,Hyundai,i20,2021,380000,2,Active,Upfront,2023-02-13
addd5b8e-c7ab-456b-9c74-ab6dfc915f16,71b1cf86-6ff7-48b6-969c-d900428a4233,Third Party,SecureDrive Insurance,Mumbai Central,2023-03-22,2024-03-21,1,500,20000,Maruti Suzuki,WagonR,2019,190000,0,Active,Upfront,2023-03-22
